1,1,6042
1,2,6407
1,3,6283
1,4,5998
1,5,5730
1,6,5464
1,7,5188
1,8,5023
1,9,4594
1,10,4515
1,11,4369
1,12,4374
1,13,4377
1,14,4319
1,15,4350
1,16,4380
1,17,4517
1,18,4655
1,19,4871
1,20,4958
1,21,4986
1,22,4937
1,23,4896
1,24,4950
1,25,5331
1,26,5707
1,27,5641
1,28,5481
1,29,5306
1,30,5055
1,31,4723
1,32,4362
1,33,4166
1,34,4061
1,35,4072
1,36,4076
1,37,4030
1,38,4060
1,39,4133
1,40,4359
1,41,4699
1,42,5001
1,43,5202
1,44,5285
1,45,5300
1,46,5252
1,47,5226
1,48,5262
1,49,5672
1,50,6077
1,51,6048
1,52,5896
1,53,5732
1,54,5461
1,55,5137
1,56,4750
1,57,4495
1,58,4366
1,59,4349
1,60,4301
1,61,4246
1,62,4348
1,63,4505
1,64,4611
1,65,4910
1,66,5211
1,67,5419
1,68,5543
1,69,5587
1,70,5563
1,71,5525
1,72,5670
1,73,6051
1,74,6429
1,75,6350
1,76,6149
1,77,5886
1,78,5516
1,79,5144
1,80,4777
1,81,4616
1,82,4662
1,83,4585
1,84,4546
1,85,4698
1,86,4962
1,87,5296
1,88,5644
1,89,5707
1,90,5729
1,91,5747
1,92,5742
1,93,5704
1,94,5651
1,95,5589
1,96,5637
1,97,6007
1,98,6494
1,99,6502
1,100,6353
1,101,6119
1,102,5734
1,103,5282
1,104,4993
1,105,4749
1,106,4703
1,107,4727
1,108,4638
1,109,4743
1,110,4899
1,111,5375
1,112,5773
1,113,5819
1,114,5838
1,115,5863
1,116,5856
1,117,5819
1,118,5777
1,119,5711
1,120,5712
1,121,6065
1,122,6501
1,123,6495
1,124,6344
1,125,6104
1,126,5701
1,127,5172
1,128,4743
1,129,4656
1,130,4610
1,131,4571
1,132,4562
1,133,4602
1,134,4766
1,135,5332
1,136,5735
1,137,5753
1,138,5735
1,139,5744
1,140,5717
1,141,5651
1,142,5644
1,143,5633
1,144,5596
1,145,5983
1,146,6465
1,147,6464
1,148,6322
1,149,6090
1,150,5707
1,151,5175
1,152,4744
1,153,4530
1,154,4447
1,155,4496
1,156,4494
1,157,4530
1,158,4693
1,159,5311
1,160,5700
